date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
2020-02-24 06:17:36,162246.0,2964.0,en,"Nashville, TN",1.0,Pinandpuller,"RT @RichardZolotor: @Laurie_Garrett Actually, social distancing worked in Wuhan. They put everyone in their own houses and never let them…",1.2318254855056837e+18,0.0,[],": Actually, social distancing worked in Wuhan. They put everyone in their own houses and never let them","[':', 'actual', 'social', 'distanc', 'work', 'wuhan', 'they', 'put', 'everyon', 'hous', 'never', 'let']"
2020-02-14 12:00:49,8207.0,568.0,en,NYC,0.0,brooklyncybele,"@juliettekayyem @JenniferJJacobs “Coronavirus disease (COVID-19) advice for the public: Maintain social distancing Maintain at least 1 metre (3 feet) distance between yourself and other people, particularly those who are coughing, sneezing and have a fever.”",1.228287981330608e+18,0.0,[],"Coronavirus disease (COVID-19) advice for the public: Maintain social distancing Maintain at least metre (3 feet) distance between yourself and other people, particularly those who are coughing, sneezing and have a fever.","['coronaviru', 'diseas', 'covid-19', 'advic', 'public', ':', 'maintain', 'social', 'distanc', 'maintain', 'least', 'metr', '3', 'feet', 'distanc', 'peopl', 'particularli', 'cough', 'sneez', 'fever']"
2020-02-16 07:48:19,3437.0,2117.0,en,California,2.0,thejgal,I wondered if it could be transferred with paper! I saw a video where merchants were distancing themselves from customers BUT accepting their cash with a claw stick. SMART transactions should be cashless!! #Currency #china #coronavirus #StayHealthy,1.2289492126681866e+18,0.0,"['Currency', 'china', 'coronavirus', 'StayHealthy']",I wondered if it could be transferred with paper! I saw a video where merchants were distancing themselves from customers BUT accepting their cash with a claw stick. SMART transactions should be cashless!!,"['wonder', 'could', 'transfer', 'paper', '!', 'saw', 'video', 'merchant', 'distanc', 'custom', 'but', 'accept', 'cash', 'claw', 'stick', 'smart', 'transact', 'cashless', '!', '!']"
2020-02-09 05:17:39,8060.0,56.0,en,"Washington, DC",1991.0,SallyPo72969672,RT @HawleyMO: #china communist party tries distancing itself from #coronavirus. Won’t work. They own this - now a global health crisis. CCP…,1.226374581675602e+18,0.0,"['china', 'coronavirus']",: communist party tries distancing itself from . Wont work. They own this - now a global health crisis. CCP,"[':', 'communist', 'parti', 'tri', 'distanc', 'wont', 'work', 'they', '-', 'global', 'health', 'crisi', 'ccp']"
2020-02-25 05:29:54,9700.0,212975.0,en,"New York, NY",66.0,Laurie_Garrett,Put the Qom imams' rejection of quarantine and social distancing together with the South Korea religious cult and BINGO -- #COVID19 out of control. Not good to mix religion with epidemic control,1.232175868094636e+18,1.0,['COVID19'],Put the Qom imams' rejection of quarantine and social distancing together with the South Korea religious cult and BINGO -- out of control. Not good to mix religion with epidemic control,"['put', 'qom', 'imam', 'reject', 'quarantin', 'social', 'distanc', 'togeth', 'south', 'korea', 'religi', 'cult', 'bingo', '--', 'control', 'not', 'good', 'mix', 'religion', 'epidem', 'control']"
2020-02-26 05:00:06,5980.0,124.0,en,United States,0.0,OtagOnline,Just a reminder that the best way to stop the spread of the coronavirus is social distancing.,1.2325307570354053e+18,0.0,[],Just a reminder that the best way to stop the spread of the coronavirus is social distancing.,"['just', 'remind', 'best', 'way', 'stop', 'spread', 'coronaviru', 'social', 'distanc']"
2020-02-19 06:11:11,41776.0,3681.0,en,Seattle area,0.0,scottleibrand,@Delana30183939 @nCoV2019Geoff @trvrb Yep. The key will be keeping people with mildly symptomatic infections at home and avoiding a sharp spike in simultaneous cases like Wuhan got. With appropriate social distancing we should be able to keep the % of population simultaneously seriously ill at well below 0.2%.,1.2300119291768996e+18,0.0,[],Yep. The key will be keeping people with mildly symptomatic infections at home and avoiding a sharp spike in simultaneous cases like Wuhan got. With appropriate social distancing we should be able to keep the % of population simultaneously seriously ill at well below %.,"['yep', 'the', 'key', 'keep', 'peopl', 'mildli', 'symptomat', 'infect', 'home', 'avoid', 'sharp', 'spike', 'simultan', 'case', 'like', 'wuhan', 'got', 'with', 'appropri', 'social', 'distanc', 'abl', 'keep', '%', 'popul', 'simultan', 'serious', 'ill', 'well', '%']"
2020-02-12 06:58:31,406.0,309.0,en,"Seattle, WA",1.0,rapatel,"What policies and practices (sick leave, environmental cleaning, telecommute, social distancing) might your agency use? #2019nCoV #COVID19 #publichealth #preparedness",1.2274871265408328e+18,0.0,"['2019nCoV', 'COVID19', 'publichealth', 'preparedness']","What policies and practices (sick leave, environmental cleaning, telecommute, social distancing) might your agency use?","['what', 'polici', 'practic', 'sick', 'leav', 'environment', 'clean', 'telecommut', 'social', 'distanc', 'might', 'agenc', 'use']"
2020-03-28 15:23:35,2010.0,574.0,en,"New York, NY",2.0,caumike,As social distancing becomes the new normal - how will industries that rely on maximizing space (ie:airlines) adapt to the new normal ? #COVID19 #business #startup #businessmodels #airlines,1.243921686380122e+18,0.0,"['COVID19', 'business', 'startup', 'businessmodels', 'airlines']",As social distancing becomes the new normal - how will industries that rely on maximizing space (ie:airlines) adapt to the new normal ?,"['As', 'social', 'distanc', 'becom', 'new', 'normal', '-', 'industri', 'reli', 'maxim', 'space', 'ie', ':', 'airlin', 'adapt', 'new', 'normal']"
2020-03-28 15:23:44,44716.0,734.0,en,"Detroit, MI",2010.0,daarryyn,"RT @CNN: Former President Obama is urging Americans to continue social distancing in an effort to stem the spread of coronavirus, a noticea…",1.243921724728623e+18,0.0,[],": Former President Obama is urging Americans to continue social distancing in an effort to stem the spread of coronavirus, a noticea","[':', 'former', 'presid', 'obama', 'urg', 'american', 'continu', 'social', 'distanc', 'effort', 'stem', 'spread', 'coronaviru', 'noticea']"
2020-03-28 15:26:38,763.0,131.0,en,The United States of America,0.0,TweeterOther,Do you think ⁦@realDonaldTrump⁩ was watching #LogansRun when he thought of the idea to rebrand the concept of #DeathPanels to stop #COVID19 by hurling the bodies of our elderly into the fire that keeps the economy running? Who needs social distancing when Donald is bored???,1.2439224535392297e+18,0.0,"['LogansRun', 'DeathPanels', 'COVID19']",Do you think was watching when he thought of the idea to rebrand the concept of to stop by hurling the bodies of our elderly into the fire that keeps the economy running? Who needs social distancing when Donald is bored???,"['Do', 'think', 'watch', 'thought', 'idea', 'rebrand', 'concept', 'stop', 'hurl', 'bodi', 'elderli', 'fire', 'keep', 'economi', 'run', 'who', 'need', 'social', 'distanc', 'donald', 'bore']"
2020-03-28 15:26:58,2836.0,3027.0,en,"Nashville, TN",4.0,D6Leader,"RT @NAFWB: During this time of #COVID19 social distancing, @D6Family has made their resources for #discipleship at home (some of them free!…",1.2439225380084e+18,0.0,"['COVID19', 'discipleship']",": During this time of social distancing, has made their resources for at home (some of them free!","[':', 'dure', 'time', 'social', 'distanc', 'made', 'resourc', 'home', 'free', '!']"
2020-03-28 15:28:17,753.0,1084.0,en,"Washington, DC",0.0,JoannDonnellan,"5/ ""Microbes know no borders. There will be a time Boise will face a surge in their health care settings so it's best to prepare both personal protection equipment and to double down on social distancing to reduce the surge before it comes."" #COVID19",1.2439228692031078e+18,0.0,['COVID19'],"/ ""Microbes know no borders. There will be a time Boise will face a surge in their health care settings so it's best to prepare both personal protection equipment and to double down on social distancing to reduce the surge before it comes.""","['/', '``', 'microb', 'know', 'border', 'there', 'time', 'bois', 'face', 'surg', 'health', 'care', 'set', ""'s"", 'best', 'prepar', 'person', 'protect', 'equip', 'doubl', 'social', 'distanc', 'reduc', 'surg', 'come', ""''""]"
2020-03-28 15:29:48,471.0,692.0,en,"Chicago, IL",0.0,AmpBioResearch,"@MSollender Our ""like"" is for the use of consumer (not N95) masks by the public, NOT for easing social distancing too soon. It's not about getting back to ""normal"" ASAP, it's about what we can do to help society in a gradual journal to resemble pre-COVID hopefully by end of summer 2021.",1.2439232508848128e+18,0.0,[],"Our ""like"" is for the use of consumer (not N95) masks by the public, NOT for easing social distancing too soon. It's not about getting back to ""normal"" ASAP, it's about what we can do to help society in a gradual journal to resemble pre-COVID hopefully by end of summer .","['our', '``', 'like', ""''"", 'use', 'consum', 'n95', 'mask', 'public', 'not', 'eas', 'social', 'distanc', 'soon', 'It', ""'s"", 'get', 'back', '``', 'normal', ""''"", 'asap', ""'s"", 'help', 'societi', 'gradual', 'journal', 'resembl', 'pre-covid', 'hope', 'end', 'summer']"
2020-03-28 15:30:13,32.0,4119.0,en,"Coos Bay, Oregon",1.0,TheWorldLink,"School closings, social distancing, and canceled events are making news headlines today – just as they did a century ago in Coos County. The COVID-19 (or coronavirus) crisis brings to mind an influenza pandemic during World War I.",1.243923356249981e+18,1.0,[],"School closings, social distancing, and canceled events are making news headlines today just as they did a century ago in Coos County. The COVID-19 (or coronavirus) crisis brings to mind an influenza pandemic during World War I.","['school', 'close', 'social', 'distanc', 'cancel', 'event', 'make', 'news', 'headlin', 'today', 'centuri', 'ago', 'coo', 'counti', 'the', 'covid-19', 'coronaviru', 'crisi', 'bring', 'mind', 'influenza', 'pandem', 'world', 'war']"
2020-03-28 15:31:22,10259.0,68.0,en,Oklahoma City,1326.0,TenaciousTay32,RT @JoeNBC: 21-year-old who posted about not social distancing gets coronavirus. “It’s really hard to breathe. I’ve coughed until my throa…,1.243923645619155e+18,0.0,[],: -year-old who posted about not social distancing gets coronavirus. Its really hard to breathe. Ive coughed until my throa,"[':', '-year-old', 'post', 'social', 'distanc', 'get', 'coronaviru', 'it', 'realli', 'hard', 'breath', 'ive', 'cough', 'throa']"
2020-03-28 15:32:47,7469.0,4489.0,en,Texas,0.0,MangusColorado,New Yorkers defy social distancing with 'coronavirus potlucks' #SmartNews,1.243924002109657e+18,0.0,['SmartNews'],New Yorkers defy social distancing with 'coronavirus potlucks',"['new', 'yorker', 'defi', 'social', 'distanc', ""'coronaviru"", 'potluck']"
2020-03-28 15:36:37,880.0,120.0,en,"Tomah, WI",0.0,tony_all1word,"Look, I would NEVER wish the Coronavirus on anyone. But seeing the stories of these “influencers” licking toilet seats, or subway rails, and not practicing social distancing, and get the virus is somewhat satisfactory.",1.243924967114322e+18,0.0,[],"Look, I would NEVER wish the Coronavirus on anyone. But seeing the stories of these influencers licking toilet seats, or subway rails, and not practicing social distancing, and get the virus is somewhat satisfactory.","['look', 'would', 'never', 'wish', 'coronaviru', 'anyon', 'but', 'see', 'stori', 'influenc', 'lick', 'toilet', 'seat', 'subway', 'rail', 'practic', 'social', 'distanc', 'get', 'viru', 'somewhat', 'satisfactori']"
2020-03-28 15:38:06,22343.0,72634.0,en,"Brooklyn, NY",3343.0,coreyspowell,RT @TerribleMaps: Map of the world but all countries are social distancing #Maps #Map #Terriblemaps #TerribleMap #socialdistancing #covid…,1.2439253401137766e+18,0.0,"['Maps', 'Map', 'Terriblemaps', 'TerribleMap', 'socialdistancing', 'covid']",: Map of the world but all countries are social distancing,"[':', 'map', 'world', 'countri', 'social', 'distanc']"
2020-03-28 15:38:57,19620.0,3662.0,en,"Virginia, USA",18.0,Faran_Rabbani,"During these days, stay at your homes, practice social distancing, help #FlattenTheCurve and let's save lives by beating #CoronaVirus together. #StayAtHomeAndStaySafe #QurānDaily",1.2439255531383194e+18,0.0,"['FlattenTheCurve', 'CoronaVirus', 'StayAtHomeAndStaySafe', 'QurānDaily']","During these days, stay at your homes, practice social distancing, help and let's save lives by beating together.","['dure', 'day', 'stay', 'home', 'practic', 'social', 'distanc', 'help', 'let', ""'s"", 'save', 'live', 'beat', 'togeth']"
2020-03-28 15:44:08,20.0,136.0,en,"Yorktown Heights, NY",0.0,bombay_chutney,"Good morning. How is everyone doing during coronavirus social distancing? We are not in the farmers markets because of CDC/state/local guidelines. Incase you need any of our products, please order on line Call 8003940983 Email bombayemerald@yahoo.com",1.2439268583009034e+18,0.0,[],"Good morning. How is everyone doing during coronavirus social distancing? We are not in the farmers markets because of CDC/state/local guidelines. Incase you need any of our products, please order on line Call Email bombayemerald.com","['good', 'morn', 'how', 'everyon', 'coronaviru', 'social', 'distanc', 'We', 'farmer', 'market', 'cdc/state/loc', 'guidelin', 'incas', 'need', 'product', 'pleas', 'order', 'line', 'call', 'email', 'bombayemerald.com']"
2020-03-28 15:44:43,23102.0,624.0,en,Los Angeles,33.0,wrightannm,RT @Ruptly: Drones to monitor social distancing in #Messina amid #coronavirus #Italy,1.2439270050468209e+18,0.0,"['Messina', 'coronavirus', 'Italy']",: Drones to monitor social distancing in amid,"[':', 'drone', 'monitor', 'social', 'distanc', 'amid']"
2020-03-28 15:45:07,335.0,716.0,en,"Southeast, AK",1.0,SEARHCTweets,You can make plans and decisions now that will protect you and your family during a #COVID-19 outbreak. Here's the @CDCgov tips for what you can do to prepare your home and family for social distancing:,1.2439271052237578e+18,0.0,['COVID'],You can make plans and decisions now that will protect you and your family during a outbreak. Here's the tips for what you can do to prepare your home and family for social distancing:,"['you', 'make', 'plan', 'decis', 'protect', 'famili', 'outbreak', 'here', ""'s"", 'tip', 'prepar', 'home', 'famili', 'social', 'distanc', ':']"
2020-03-28 15:45:42,53870.0,476.0,en,"Brooklyn Park, MN",487.0,TomAlb88,RT @Blaney: We all have a part to play to help stem the tide of the coronavirus. Stay home... practice social distancing... and most of al…,1.2439272528842097e+18,0.0,[],: We all have a part to play to help stem the tide of the coronavirus. Stay home... practice social distancing... and most of al,"[':', 'We', 'part', 'play', 'help', 'stem', 'tide', 'coronaviru', 'stay', 'home', '...', 'practic', 'social', 'distanc', '...', 'al']"
2020-03-28 15:48:07,190.0,377.0,en,"Troy, Michigan",2.0,raust1987,"RT @HNC_VS: Currently, a shared goal worldwide is to slow the spread of Coronavirus, also known as #COVID19. The need for social distancing…",1.243927861242794e+18,0.0,['COVID19'],": Currently, a shared goal worldwide is to slow the spread of Coronavirus, also known as . The need for social distancing","[':', 'current', 'share', 'goal', 'worldwid', 'slow', 'spread', 'coronaviru', 'also', 'known', 'the', 'need', 'social', 'distanc']"
2020-03-28 15:49:23,660.0,4.0,en,"Arizona, USA",0.0,8_stand,"@HarrisRashoan @RagingBabe Coronavirus done got to your brain, practice social distancing and never come back, ya dummy!",1.2439281797119836e+18,0.0,[],"Coronavirus done got to your brain, practice social distancing and never come back, ya dummy!","['coronaviru', 'done', 'got', 'brain', 'practic', 'social', 'distanc', 'never', 'come', 'back', 'ya', 'dummi', '!']"
2020-03-28 15:50:09,22686.0,11605.0,en,"Lake Las Vegas, NV",3.0,RobbinsGroupLLC,[LEARN] Learn to Grow Your Own Cannabis: Do you have spare time due to #Coronavirus/#COVID19 #quarantine? Practice social distancing with a home #grow! Here's 👆🏼 a *dozen* educational articles about how to really do it! #LearnAndTeachOthers™,1.243928371484078e+18,0.0,"['Coronavirus', 'COVID19', 'quarantine', 'grow', 'LearnAndTeachOthers']",[LEARN] Learn to Grow Your Own Cannabis: Do you have spare time due to / ? Practice social distancing with a home ! Here's a *dozen* educational articles about how to really do it!,"['learn', 'learn', 'grow', 'your', 'own', 'cannabi', ':', 'Do', 'spare', 'time', 'due', '/', 'practic', 'social', 'distanc', 'home', '!', 'here', ""'s"", '*', 'dozen', '*', 'educ', 'articl', 'realli', '!']"
2020-03-28 15:50:39,7593.0,531.0,en,"Austin, TX",1.0,a2andrews,"RT @texmed: Social distancing is slowing not only #Covid19, but other diseases too via @qz",1.24392849842056e+18,0.0,['Covid19'],": Social distancing is slowing not only , but other diseases too via","[':', 'social', 'distanc', 'slow', 'diseas', 'via']"
2020-03-26 13:42:55,107339.0,899.0,en,OHIO,3296.0,kikocasa844,"RT @CNN: Former President Obama is urging Americans to continue social distancing in an effort to stem the spread of coronavirus, a noticea…",1.2431715773883228e+18,0.0,[],": Former President Obama is urging Americans to continue social distancing in an effort to stem the spread of coronavirus, a noticea","[':', 'former', 'presid', 'obama', 'urg', 'american', 'continu', 'social', 'distanc', 'effort', 'stem', 'spread', 'coronaviru', 'noticea']"
2020-03-26 13:45:39,2916.0,453.0,en,Indiana,0.0,DrGMWilson,Non-pharmaceutical interventions based on sustained physical distancing have a strong potential to reduce the magnitude of the epidemic peak of COVID-19 and lead to a smaller number of overall cases. #COVID19 #coronavirus,1.2431722650485391e+18,0.0,"['COVID19', 'coronavirus']",Non-pharmaceutical interventions based on sustained physical distancing have a strong potential to reduce the magnitude of the epidemic peak of COVID-19 and lead to a smaller number of overall cases.,"['non-pharmaceut', 'intervent', 'base', 'sustain', 'physic', 'distanc', 'strong', 'potenti', 'reduc', 'magnitud', 'epidem', 'peak', 'covid-19', 'lead', 'smaller', 'number', 'overal', 'case']"
2020-03-26 13:47:45,9883.0,1862.0,en,Oceania,1238.0,VillainousVici1,RT @JasonKander: This somewhat prevalent “social distancing = weakness” take on #COVID19 reminds me of a story. For three weeks in Octobe…,1.2431727934049444e+18,0.0,['COVID19'],: This somewhat prevalent social distancing = weakness take on reminds me of a story. For three weeks in Octobe,"[':', 'thi', 'somewhat', 'preval', 'social', 'distanc', '=', 'weak', 'take', 'remind', 'stori', 'for', 'three', 'week', 'octob']"
2020-03-26 13:48:16,2922.0,1941.0,en,"Kissimmee, FL",4.0,positiveosceola,"RT @KUAdirect: In an attempt to encourage social distancing and to protect #Kissimmee residents from the spread of coronavirus (COVID-19),…",1.2431729236424663e+18,0.0,['Kissimmee'],": In an attempt to encourage social distancing and to protect residents from the spread of coronavirus (COVID-19),","[':', 'In', 'attempt', 'encourag', 'social', 'distanc', 'protect', 'resid', 'spread', 'coronaviru', 'covid-19']"
2020-03-26 13:49:54,7972.0,26749.0,en,"Columbus, Ohio",1.0,Bucknuts247,The coronavirus quarantine and social distancing haven’t stopped the #Buckeyes from landing a number of top prospects lately. How has #OhioState continued to recruit so well? “It's not something we just started a few months ago.” (FREE via @davebiddle),1.2431733342689403e+18,0.0,"['Buckeyes', 'OhioState']",The coronavirus quarantine and social distancing havent stopped the from landing a number of top prospects lately. How has continued to recruit so well? It's not something we just started a few months ago. (FREE via ),"['the', 'coronaviru', 'quarantin', 'social', 'distanc', 'havent', 'stop', 'land', 'number', 'top', 'prospect', 'late', 'how', 'continu', 'recruit', 'well', 'It', ""'s"", 'someth', 'start', 'month', 'ago', 'free', 'via']"
2020-03-26 13:50:12,1039.0,9398.0,en,"Huntsville, AL",14.0,huntsvillealcoc,Madison County received an 'A' for social distancing. Great work everyone. Keep it up! One US company used phone GPS data to create a Social Distancing Scoreboard. Find out more here. #SocialDistanacing #COVIDー19 #huntsvilleal,1.2431734100851794e+18,0.0,"['SocialDistanacing', 'COVIDー19', 'huntsvilleal']",Madison County received an 'A' for social distancing. Great work everyone. Keep it up! One US company used phone GPS data to create a Social Distancing Scoreboard. Find out more here.,"['madison', 'counti', 'receiv', 'A', 'social', 'distanc', 'great', 'work', 'everyon', 'keep', '!', 'one', 'US', 'compani', 'use', 'phone', 'gp', 'data', 'creat', 'social', 'distanc', 'scoreboard', 'find']"
2020-03-26 13:50:30,1481.0,47.0,en,"Federal Way, WA",0.0,IrishFourth,Social distancing also helps me hide my emotional distancing! #Covid19 #selfquarantine #SocialDistancingNow,1.2431734856874066e+18,0.0,"['Covid19', 'selfquarantine', 'SocialDistancingNow']",Social distancing also helps me hide my emotional distancing!,"['social', 'distanc', 'also', 'help', 'hide', 'emot', 'distanc', '!']"
2020-03-26 13:51:05,15120.0,447.0,en,Ontario,1.0,cranman_75,"RT @Scoop_68: .@WB_Media DC Craig Williams running through the #Covid19 ###, with the reminder: regular hand washing; physical distancing (…",1.2431736324169275e+18,0.0,['Covid19'],": . DC Craig Williams running through the , with the reminder: regular hand washing; physical distancing (","[':', 'DC', 'craig', 'william', 'run', 'remind', ':', 'regular', 'hand', 'wash', 'physic', 'distanc']"
2020-03-26 13:52:40,12785.0,8863.0,en,"Westchester County, NY",2.0,LukeBrussel,NYS is the center of the #coronavirus in the US but the State just exempted residential lawn pesticide spraying and garden centers/nurseries from the social distancing rules. Imagine crowding into a garden store for tomato plants? How does this make sense?,1.243174030842245e+18,0.0,['coronavirus'],NYS is the center of the in the US but the State just exempted residential lawn pesticide spraying and garden centers/nurseries from the social distancing rules. Imagine crowding into a garden store for tomato plants? How does this make sense?,"['ny', 'center', 'US', 'state', 'exempt', 'residenti', 'lawn', 'pesticid', 'spray', 'garden', 'centers/nurseri', 'social', 'distanc', 'rule', 'imagin', 'crowd', 'garden', 'store', 'tomato', 'plant', 'how', 'make', 'sens']"
2020-03-26 13:53:38,83445.0,1081.0,en,,1.0,Sapuis1,RT @Len_267: NYC outlines street closures to promote 'social distancing' during coronavirus shutdown via @nypmetro,1.2431742744012636e+18,0.0,[],: NYC outlines street closures to promote 'social distancing' during coronavirus shutdown via,"[':', 'nyc', 'outlin', 'street', 'closur', 'promot', ""'social"", 'distanc', 'coronaviru', 'shutdown', 'via']"
2020-03-26 13:58:16,50235.0,465.0,en,"Winder, GA",51.0,Kateburgess78,RT @GaDPH: Slowing the spread of #COVID19 means practicing social distancing. It's important to take this measure seriously. Social distanc…,1.2431754407239516e+18,0.0,['COVID19'],: Slowing the spread of means practicing social distancing. It's important to take this measure seriously. Social distanc,"[':', 'slow', 'spread', 'mean', 'practic', 'social', 'distanc', 'It', ""'s"", 'import', 'take', 'measur', 'serious', 'social', 'distanc']"
2020-03-26 13:58:55,40442.0,555.0,en,"Fairfax, VA",848.0,JxWags,RT @aaronrift: Social distancing chokeslam! #WWE #AEW #Coronavirus,1.2431756040334008e+18,0.0,"['WWE', 'AEW', 'Coronavirus']",: Social distancing chokeslam!,"[':', 'social', 'distanc', 'chokeslam', '!']"
2020-03-26 13:59:15,25624.0,2337.0,en,"Farmington, CT",1.0,gepasi,Is there a good description of social distancing measures for #covid19 in various countries/regions so that one can assess how to tune model parameters comparatively? Eg what they did in Italy vs Washington state ?,1.2431756877055017e+18,0.0,['covid19'],Is there a good description of social distancing measures for in various countries/regions so that one can assess how to tune model parameters comparatively? Eg what they did in Italy vs Washington state ?,"['Is', 'good', 'descript', 'social', 'distanc', 'measur', 'variou', 'countries/region', 'one', 'assess', 'tune', 'model', 'paramet', 'compar', 'Eg', 'itali', 'vs', 'washington', 'state']"
2020-03-26 13:59:47,2604.0,134.0,en,"Tallahassee, FL",10.0,catbranch2000,RT @CityofTLH: You can help protect the health of the community. Social distancing is imperative in slowing the spread of #COVID19. You may…,1.2431758219483955e+18,0.0,['COVID19'],: You can help protect the health of the community. Social distancing is imperative in slowing the spread of . You may,"[':', 'you', 'help', 'protect', 'health', 'commun', 'social', 'distanc', 'imper', 'slow', 'spread', 'you', 'may']"
2020-03-26 14:01:08,0.0,4.0,en,Exeter,0.0,fizeekz,Diversify your home exercise routine by using a workout app for mobile. Ideal when you’re social distancing at home and want to continue exercising. Read more tips for exercising at home here: #fizeekz #coronavirus #CoronaCrisis #health #exercise,1.2431761608398277e+18,0.0,"['fizeekz', 'coronavirus', 'CoronaCrisis', 'health', 'exercise']",Diversify your home exercise routine by using a workout app for mobile. Ideal when youre social distancing at home and want to continue exercising. Read more tips for exercising at home here:,"['diversifi', 'home', 'exercis', 'routin', 'use', 'workout', 'app', 'mobil', 'ideal', 'your', 'social', 'distanc', 'home', 'want', 'continu', 'exercis', 'read', 'tip', 'exercis', 'home', ':']"
2020-03-26 14:01:03,173704.0,10693.0,en,USA,152.0,GTIATJohn316,RT @Kevin_Shipp: Cell phone companies are tracking you (and so can the government). Revealed by Coronavirus social distancing data being co…,1.243176140308652e+18,0.0,[],: Cell phone companies are tracking you (and so can the government). Revealed by Coronavirus social distancing data being co,"[':', 'cell', 'phone', 'compani', 'track', 'govern', 'reveal', 'coronaviru', 'social', 'distanc', 'data', 'co']"
2020-03-26 14:04:15,626.0,1067.0,en,"Ames, IA",52.0,NnokoMewanu,"RT @aniewang: As #Nigeria deploys security forces to enforce social distancing in efforts to limit the spread of #COVID19, authorities shou…",1.2431769461435638e+18,1.0,"['Nigeria', 'COVID19']",": As deploys security forces to enforce social distancing in efforts to limit the spread of , authorities shou","[':', 'As', 'deploy', 'secur', 'forc', 'enforc', 'social', 'distanc', 'effort', 'limit', 'spread', 'author', 'shou']"
2020-03-26 14:06:09,25532.0,106.0,en,"Chicago, IL",0.0,LilaFox1978,.@HamillHimself .@BarackObama Would you please retweet this to your followers to increase participation? Kids are out around the world looking for bears in windows while getting fresh air and practicing social distancing. Please put a teddy bear in your window. #COVIDー19,1.2431774241557504e+18,0.0,['COVIDー19'],. . Would you please retweet this to your followers to increase participation? Kids are out around the world looking for bears in windows while getting fresh air and practicing social distancing. Please put a teddy bear in your window.,"['would', 'pleas', 'retweet', 'follow', 'increas', 'particip', 'kid', 'around', 'world', 'look', 'bear', 'window', 'get', 'fresh', 'air', 'practic', 'social', 'distanc', 'pleas', 'put', 'teddi', 'bear', 'window']"
2020-03-26 14:06:49,20079.0,3504.0,en,Oxford,13.0,OxfordStays,RT @globalhlthtwit: Tim Colbourn on how we can model extending or relaxing physical distancing control measures on the coronavirus disease…,1.2431775917769728e+18,0.0,[],: Tim Colbourn on how we can model extending or relaxing physical distancing control measures on the coronavirus disease,"[':', 'tim', 'colbourn', 'model', 'extend', 'relax', 'physic', 'distanc', 'control', 'measur', 'coronaviru', 'diseas']"
2020-03-26 14:08:06,11113.0,43.0,en,"New York, USA",8.0,MaliatRamisa,RT @ellieliannne: coronavirus watching everyone “practice” social distancing,1.2431779149522903e+18,0.0,[],: coronavirus watching everyone practice social distancing,"[':', 'coronaviru', 'watch', 'everyon', 'practic', 'social', 'distanc']"
2020-03-26 14:09:44,877.0,58442.0,en,"Sioux Falls, SD",0.0,dakotanews_now,Ellsworth Air Force Base has declared a public health emergency in order to give its commander additional authority to enforce social distancing strategies due to the coronavirus pandemic.,1.2431783259898962e+18,1.0,[],Ellsworth Air Force Base has declared a public health emergency in order to give its commander additional authority to enforce social distancing strategies due to the coronavirus pandemic.,"['ellsworth', 'air', 'forc', 'base', 'declar', 'public', 'health', 'emerg', 'order', 'give', 'command', 'addit', 'author', 'enforc', 'social', 'distanc', 'strategi', 'due', 'coronaviru', 'pandem']"
2020-03-26 14:11:18,143002.0,1343.0,en,Freedom,32.0,KayaColor,RT @ScienceNews: Practicing social distancing isn’t the only way you can help fight the coronavirus.,1.2431787204849746e+18,0.0,[],: Practicing social distancing isnt the only way you can help fight the coronavirus.,"[':', 'practic', 'social', 'distanc', 'isnt', 'way', 'help', 'fight', 'coronaviru']"
2020-03-01 05:07:51,36707.0,852.0,en,Jupiter,412.0,Jupiter_X_,RT @willripleyCNN: This is what the 2020 Tokyo Marathon looks like in the age of novel coronavirus. ‘Social distancing’ means a normally fe…,1.233982258874286e+18,0.0,[],: This is what the Tokyo Marathon looks like in the age of novel coronavirus. Social distancing means a normally fe,"[':', 'thi', 'tokyo', 'marathon', 'look', 'like', 'age', 'novel', 'coronaviru', 'social', 'distanc', 'mean', 'normal', 'fe']"
2020-03-09 16:10:42,1672.0,587.0,en,Utah,788.0,MaykeBriggs,RT @EricTopol: Social distancing and the #COVID19 curves,1.2370481746210202e+18,0.0,['COVID19'],: Social distancing and the curves,"[':', 'social', 'distanc', 'curv']"
2020-03-09 16:15:00,64071.0,3229.0,en,"Silicon Valley, CA",0.0,Judith_IP,Why social distancing is necessary to address the coronavirus. Credit to @_rospearce for @TheEconomist as modified by @DrewAHarris.,1.23704925605956e+18,0.0,[],Why social distancing is necessary to address the coronavirus. Credit to for as modified by .,"['whi', 'social', 'distanc', 'necessari', 'address', 'coronaviru', 'credit', 'modifi']"
2020-03-29 07:25:02,53657.0,969.0,en,SoCal,407.0,Sofiaagomezzz,"RT @KTLA: If people in Ventura County don’t practice social distancing, doctors warn, the coronavirus could infect so many that the region’…",1.244163643471618e+18,0.0,[],": If people in Ventura County dont practice social distancing, doctors warn, the coronavirus could infect so many that the region","[':', 'If', 'peopl', 'ventura', 'counti', 'dont', 'practic', 'social', 'distanc', 'doctor', 'warn', 'coronaviru', 'could', 'infect', 'mani', 'region']"
