date,favourites_count,followers_count,language,location,retweet_count,screen_name,tweet,tweet_id,verified,hashtags,clean_tweet,processed_tweet
2020-04-15 21:23:45,13481.0,229.0,en,"Pittsburgh, PA",0.0,Shea1105,"Coronavirus has killed 27,850 Americans Total since Feb. 2020. 3 months The Vietnam War killed a Total of 58,220 Americans lasted about 19 years.. Let that's sink in when your complaining about being stuck at home having to practice social distancing for 1 month now..",1.2505353077091656e+18,0.0,[],Coronavirus has killed Americans Total since Feb. . months The Vietnam War killed a Total of Americans lasted about years.. Let that's sink in when your complaining about being stuck at home having to practice social distancing for month now..,"['coronaviru', 'kill', 'american', 'total', 'sinc', 'feb.', 'month', 'the', 'vietnam', 'war', 'kill', 'total', 'american', 'last', 'year', '..', 'let', ""'s"", 'sink', 'complain', 'stuck', 'home', 'practic', 'social', 'distanc', 'month', '..']"
2020-04-15 21:24:57,29.0,101.0,en,Las Vegas,0.0,alarmingfriend,"We are taking the Covid 19 Virus to heart, Keith, Ben and our Guards have been keeping Alarmco Sanitized over the last few weeks sanitizing anything that can be touched. We hate that everyone has to go through with Social distancing but in the long run it keeps everyone safe.",1.250535607689855e+18,0.0,[],"We are taking the Covid Virus to heart, Keith, Ben and our Guards have been keeping Alarmco Sanitized over the last few weeks sanitizing anything that can be touched. We hate that everyone has to go through with Social distancing but in the long run it keeps everyone safe.","['We', 'take', 'covid', 'viru', 'heart', 'keith', 'ben', 'guard', 'keep', 'alarmco', 'sanit', 'last', 'week', 'sanit', 'anyth', 'touch', 'We', 'hate', 'everyon', 'go', 'social', 'distanc', 'long', 'run', 'keep', 'everyon', 'safe']"
2020-04-10 02:24:28,33242.0,1428.0,en,New York,41.0,Carlton101A,"RT @JohnFromCranber: @Alyssa_Milano Non sequitur Since you’re clearly confused - Social distancing/washing hands/fighting Coronavirus, and…",1.2484366587285135e+18,0.0,[],": Non sequitur Since youre clearly confused - Social distancing/washing hands/fighting Coronavirus, and","[':', 'non', 'sequitur', 'sinc', 'your', 'clearli', 'confus', '-', 'social', 'distancing/wash', 'hands/fight', 'coronaviru']"
2020-04-10 02:24:46,3521.0,474.0,en,Indianapolis,0.0,IndyAuntie,"I fully expect Trump to push to loosen mitigation measures too soon, resulting in a second #COVID19 wave. I'm committing to social distancing practices until Tue Nov 3 so that I'm alive to vote against @realDonaldTrump on #ElectionDay!",1.248436734146138e+18,0.0,"['COVID19', 'ElectionDay']","I fully expect Trump to push to loosen mitigation measures too soon, resulting in a second wave. I'm committing to social distancing practices until Tue Nov so that I'm alive to vote against on !","['fulli', 'expect', 'trump', 'push', 'loosen', 'mitig', 'measur', 'soon', 'result', 'second', 'wave', ""'m"", 'commit', 'social', 'distanc', 'practic', 'tue', 'nov', ""'m"", 'aliv', 'vote', '!']"
2020-04-10 02:25:15,329906.0,3884.0,en,"Somerville, MA  San Juan, PR",5.0,thepowerofmeow,"RT @news_bnn: Rita Nieves of @HealthyBoston talks about need for new #covid19 directives on distancing and masks, and pattern of racial dis…",1.2484368548456325e+18,0.0,['covid19'],": Rita Nieves of talks about need for new directives on distancing and masks, and pattern of racial dis","[':', 'rita', 'niev', 'talk', 'need', 'new', 'direct', 'distanc', 'mask', 'pattern', 'racial', 'di']"
2020-04-10 02:25:50,63945.0,5774.0,en,"Ohio, USA",77.0,maga_cdr,RT @CDCDirector: I urge all Americans to embrace @WhiteHouse guidance on social distancing/ 30 days to slow the spread of #COVID19. We’re a…,1.2484370027871232e+18,0.0,['COVID19'],: I urge all Americans to embrace guidance on social distancing/ days to slow the spread of . Were a,"[':', 'urg', 'american', 'embrac', 'guidanc', 'social', 'distancing/', 'day', 'slow', 'spread', 'were']"
2020-04-10 02:28:11,735.0,1042.0,en,United States,1.0,ALBlade4,I’m not writing at the moment. I’m too upset about being away from my day-to-day and for the people suffering from #COVIDー19 . I know quarantine is the right thing—been social distancing and in isolation for four weeks. Send inspiration! #WritingCommunity #StayHomeSaveLives,1.248437590421799e+18,0.0,"['COVIDー19', 'WritingCommunity', 'StayHomeSaveLives']",Im not writing at the moment. Im too upset about being away from my day-to-day and for the people suffering from . I know quarantine is the right thingbeen social distancing and in isolation for four weeks. Send inspiration!,"['Im', 'write', 'moment', 'Im', 'upset', 'away', 'day-to-day', 'peopl', 'suffer', 'know', 'quarantin', 'right', 'thingbeen', 'social', 'distanc', 'isol', 'four', 'week', 'send', 'inspir', '!']"
2020-04-10 02:30:26,33.0,31.0,en,United States,0.0,PlexusTechGroup,Former police officer arrested in park for throwing ball with daughter due to coronavirus social distancing rules&gt;,1.2484381587750502e+18,0.0,[],Former police officer arrested in park for throwing ball with daughter due to coronavirus social distancing rules&gt;,"['former', 'polic', 'offic', 'arrest', 'park', 'throw', 'ball', 'daughter', 'due', 'coronaviru', 'social', 'distanc', 'rule', '&', 'gt']"
2020-04-10 02:30:46,132834.0,1132.0,en,USA,12.0,SomeRandomGuy5,"@TheRickWilson And also... ""New cases of the disease have emerged in Wuhan, Singapore and Hong Kong in the past week, after governments lifted some of their social distancing controls.""",1.248438243038765e+18,0.0,[],"And also... ""New cases of the disease have emerged in Wuhan, Singapore and Hong Kong in the past week, after governments lifted some of their social distancing controls.""","['and', 'also', '...', '``', 'new', 'case', 'diseas', 'emerg', 'wuhan', 'singapor', 'hong', 'kong', 'past', 'week', 'govern', 'lift', 'social', 'distanc', 'control', ""''""]"
2020-04-10 02:31:49,32250.0,1004.0,en,Lafayette Louisiana,373.0,gpmarx_g,RT @alfonslopeztena: How social distancing works against the spread of coronavirus,1.2484385045830574e+18,0.0,[],: How social distancing works against the spread of coronavirus,"[':', 'how', 'social', 'distanc', 'work', 'spread', 'coronaviru']"
2020-04-10 02:32:38,20752.0,7173.0,en,Seattle,0.0,billschrier,⁦@westseattleblog⁩ While out bicycling we saw this parade of cars honking horns and waving banners on 45th SW at SW Stevens today. A #coronavirus safe distancing birthday party perhaps?,1.248438712754561e+18,0.0,['coronavirus'],While out bicycling we saw this parade of cars honking horns and waving banners on th SW at SW Stevens today. A safe distancing birthday party perhaps?,"['while', 'bicycl', 'saw', 'parad', 'car', 'honk', 'horn', 'wave', 'banner', 'th', 'SW', 'SW', 'steven', 'today', 'A', 'safe', 'distanc', 'birthday', 'parti', 'perhap']"
2020-04-10 02:32:44,2147.0,596.0,en,"Trenton, NJ",13.0,nj_census2020,"RT @SenatorMenendez: Just filled out my #2020Census. If you need something to do while social distancing, fill out yours. #COVID19 has show…",1.2484387382056714e+18,0.0,"['2020Census', 'COVID19']",": Just filled out my . If you need something to do while social distancing, fill out yours. has show","[':', 'just', 'fill', 'If', 'need', 'someth', 'social', 'distanc', 'fill', 'show']"
2020-04-10 02:33:06,279.0,80701.0,en,"Milwaukee, WI",6.0,journalsentinel,"Fauci lowers U.S. coronavirus death forecast to 60,000, says social distancing is working",1.2484388308453048e+18,1.0,[],"Fauci lowers U.S. coronavirus death forecast to , says social distancing is working","['fauci', 'lower', 'u.s.', 'coronaviru', 'death', 'forecast', 'say', 'social', 'distanc', 'work']"
2020-04-10 02:34:59,925.0,371.0,en,"Rochester, MN",0.0,chcBVF,Take this virus seriously. Really. Especially those living in places where social distancing is relaxed. You do NOT want this virus! #covid #FauxNews #COVIDー19 #covid19 #,1.2484393051204854e+18,0.0,"['covid', 'FauxNews', 'COVIDー19', 'covid19']",Take this virus seriously. Really. Especially those living in places where social distancing is relaxed. You do NOT want this virus!,"['take', 'viru', 'serious', 'realli', 'especi', 'live', 'place', 'social', 'distanc', 'relax', 'you', 'not', 'want', 'viru', '!']"
2020-04-10 02:36:46,656.0,242717.0,en,"Sacramento, CA",200.0,CAgovernor,"In light of stay-at-home and physical distancing orders due to #COVID19, Governor @GavinNewsom signed an executive order to address upcoming local elections. 3 local special elections scheduled for May and June will be held as all-mail ballot elections.",1.2484397533403668e+18,1.0,['COVID19'],"In light of stay-at-home and physical distancing orders due to , Governor signed an executive order to address upcoming local elections. local special elections scheduled for May and June will be held as all-mail ballot elections.","['In', 'light', 'stay-at-hom', 'physic', 'distanc', 'order', 'due', 'governor', 'sign', 'execut', 'order', 'address', 'upcom', 'local', 'elect', 'local', 'special', 'elect', 'schedul', 'may', 'june', 'held', 'all-mail', 'ballot', 'elect']"
2020-04-10 02:36:57,917.0,21.0,en,"Washington, USA",0.0,lmerket,Social distancing has made me realize all the time people regularly invaded my personal space. #SocialDistancing #coronavirus,1.2484397993770476e+18,0.0,"['SocialDistancing', 'coronavirus']",Social distancing has made me realize all the time people regularly invaded my personal space.,"['social', 'distanc', 'made', 'realiz', 'time', 'peopl', 'regularli', 'invad', 'person', 'space']"
2020-04-10 02:37:02,50552.0,1153.0,en,"Fremont, CA",200.0,djalexreyes,"RT @CAgovernor: In light of stay-at-home and physical distancing orders due to #COVID19, Governor @GavinNewsom signed an executive order to…",1.2484398205121536e+18,0.0,['COVID19'],": In light of stay-at-home and physical distancing orders due to , Governor signed an executive order to","[':', 'In', 'light', 'stay-at-hom', 'physic', 'distanc', 'order', 'due', 'governor', 'sign', 'execut', 'order']"
2020-04-10 02:37:54,2069.0,56.0,en,United States,0.0,Mohaniish,"We’ve posted many thanks to medical professionals, first responders, and other essential workers facing down #COVID19. Want to take a moment to thank YOU—the individuals #StayingHome and physically distancing . What you are doing it will save lives. #StayHome",1.2484400384775578e+18,0.0,"['COVID19', 'StayingHome', 'StayHome']","Weve posted many thanks to medical professionals, first responders, and other essential workers facing down . Want to take a moment to thank YOUthe individuals and physically distancing . What you are doing it will save lives.","['weve', 'post', 'mani', 'thank', 'medic', 'profession', 'first', 'respond', 'essenti', 'worker', 'face', 'want', 'take', 'moment', 'thank', 'youth', 'individu', 'physic', 'distanc', 'what', 'save', 'live']"
2020-04-10 02:41:25,39651.0,5934.0,en,"West Caldwell, NJ",0.0,GraceCordovano,So many people still doubt &amp; question why we need to practice social distancing. Shoutout to @OHdeptofhealth for this powerful explainer video! #SocialDistancing #FlattenTheCurve #Covid19,1.2484409240211087e+18,0.0,"['SocialDistancing', 'FlattenTheCurve', 'Covid19']",So many people still doubt &amp; question why we need to practice social distancing. Shoutout to for this powerful explainer video!,"['So', 'mani', 'peopl', 'still', 'doubt', '&', 'amp', 'question', 'need', 'practic', 'social', 'distanc', 'shoutout', 'power', 'explain', 'video', '!']"
2020-04-10 02:43:03,715.0,1150.0,en,"Seattle, WA",10.0,TaxAmazonMvt,"RT @cmkshama: Seattle ICU nurse, Emily Barnes, stressed the critical importance of longterm social distancing to stop #coronavirus spread &amp;…",1.2484413348614226e+18,0.0,['coronavirus'],": Seattle ICU nurse, Emily Barnes, stressed the critical importance of longterm social distancing to stop spread &amp;","[':', 'seattl', 'icu', 'nurs', 'emili', 'barn', 'stress', 'critic', 'import', 'longterm', 'social', 'distanc', 'stop', 'spread', '&', 'amp']"
2020-04-07 13:57:18,2458.0,1891.0,en,North Carolina,1.0,cleanairNC,"Public health professionals around the world are on the frontlines combatting the novel coronavirus. We can all do our part by staying home, practicing social distancing, and washing our hands regularly. #NPHW @NPHW",1.2475238514219418e+18,0.0,['NPHW'],"Public health professionals around the world are on the frontlines combatting the novel coronavirus. We can all do our part by staying home, practicing social distancing, and washing our hands regularly.","['public', 'health', 'profession', 'around', 'world', 'frontlin', 'combat', 'novel', 'coronaviru', 'We', 'part', 'stay', 'home', 'practic', 'social', 'distanc', 'wash', 'hand', 'regularli']"
2020-04-07 13:57:18,1617.0,19829.0,en,"Rockville, MD",1.0,IndianAffairs,"Carmela Roybal, the model in the billboard, also made the masks featured on the billboards. She used #Native American patterns to help enforce social distancing in Tribal communities. #NativeCulture #CulturalSovereignty #COVID19",1.2475238515561513e+18,1.0,"['Native', 'NativeCulture', 'CulturalSovereignty', 'COVID19']","Carmela Roybal, the model in the billboard, also made the masks featured on the billboards. She used American patterns to help enforce social distancing in Tribal communities.","['carmela', 'roybal', 'model', 'billboard', 'also', 'made', 'mask', 'featur', 'billboard', 'she', 'use', 'american', 'pattern', 'help', 'enforc', 'social', 'distanc', 'tribal', 'commun']"
2020-04-07 13:57:38,129500.0,793.0,en,"Shalimar, FL",75.0,areck12,"RT @MariaBartiromo: Coronavirus masks ‘secondary’ to social distancing, washing hands: Infectious disease expert @…",1.2475239354507756e+18,0.0,[],": Coronavirus masks secondary to social distancing, washing hands: Infectious disease expert","[':', 'coronaviru', 'mask', 'secondari', 'social', 'distanc', 'wash', 'hand', ':', 'infecti', 'diseas', 'expert']"
2020-04-08 03:34:32,551692.0,2343.0,en,Worcester  MA,21.0,jjj5819,"RT @AbraarKaran: New @CDCgov looking at senior living facility that had 2 #covid cases; quickly implemented social distancing/ isolation, w…",1.2477295150124646e+18,0.0,['covid'],": New looking at senior living facility that had cases; quickly implemented social distancing/ isolation, w","[':', 'new', 'look', 'senior', 'live', 'facil', 'case', 'quickli', 'implement', 'social', 'distancing/', 'isol', 'w']"
2020-04-08 03:36:32,19965.0,130.0,en,"Chicago, IL",158.0,Tiiiiiiimmmmmm,RT @alfonslopeztena: Spreading coronavirus in Brazil — Far-right Bolsonaro’s supporters rally against social distancing not keeping social…,1.24773001934823e+18,0.0,[],: Spreading coronavirus in Brazil Far-right Bolsonaros supporters rally against social distancing not keeping social,"[':', 'spread', 'coronaviru', 'brazil', 'far-right', 'bolsonaro', 'support', 'ralli', 'social', 'distanc', 'keep', 'social']"
2020-04-08 03:36:40,35.0,58.0,en,New york,284.0,freesandstorm,RT @Atul_Gawande: Locking down works: Italy showing faster response from distancing measures and business closures than Wuhan. Updated #COV…,1.2477300522021028e+18,0.0,['COV'],: Locking down works: Italy showing faster response from distancing measures and business closures than Wuhan. Updated,"[':', 'lock', 'work', ':', 'itali', 'show', 'faster', 'respons', 'distanc', 'measur', 'busi', 'closur', 'wuhan', 'updat']"
2020-04-08 03:41:10,44331.0,4782.0,en,"Dallas, TX ",909.0,SkineyW,RT @brithume: The reduced projections of Covid 19 sickness and death are being attributed to social distancing and related measures. Makes…,1.247731181304582e+18,0.0,[],: The reduced projections of Covid sickness and death are being attributed to social distancing and related measures. Makes,"[':', 'the', 'reduc', 'project', 'covid', 'sick', 'death', 'attribut', 'social', 'distanc', 'relat', 'measur', 'make']"
2020-04-08 03:42:39,13877.0,772.0,en,"Murray Hill, NJ",27.0,MYSTICALGRYP777,RT @DaveMcAvaley: Back on the worksite No more social distancing No more coughing Coronavirus,1.2477315576133427e+18,0.0,[],: Back on the worksite No more social distancing No more coughing Coronavirus,"[':', 'back', 'worksit', 'No', 'social', 'distanc', 'No', 'cough', 'coronaviru']"
2020-04-08 03:47:34,2674.0,4173.0,en,"Washington, DC",40.0,_AnabelG,"RT @JonathanSaid1: Adapting physical market places to social distancing in #Ghana, so the informal economy can continue. #COVID19 #coronav…",1.2477327954908692e+18,0.0,"['Ghana', 'COVID19', 'coronav']",": Adapting physical market places to social distancing in , so the informal economy can continue.","[':', 'adapt', 'physic', 'market', 'place', 'social', 'distanc', 'inform', 'economi', 'continu']"
2020-04-08 03:49:30,695797.0,12565.0,en,"Gadsden, AL",0.0,rebellegrrl,"Etowah County EMA is running out of disinfectant supplies, and we get a D in social distancing. #alpolitics #COVID19 #CoronaOutbreak",1.2477332813924393e+18,0.0,"['alpolitics', 'COVID19', 'CoronaOutbreak']","Etowah County EMA is running out of disinfectant supplies, and we get a D in social distancing.","['etowah', 'counti', 'ema', 'run', 'disinfect', 'suppli', 'get', 'D', 'social', 'distanc']"
2020-04-06 14:07:51,5605.0,35143.0,en,"Nashville, TN",0.0,VUMCchildren,"There are ways to protect yourself and your family from the novel coronavirus, and help stem its rapid spread in our area -- including social distancing and other strategies. @CDCgov",1.2471641187018342e+18,0.0,[],"There are ways to protect yourself and your family from the novel coronavirus, and help stem its rapid spread in our area -- including social distancing and other strategies.","['there', 'way', 'protect', 'famili', 'novel', 'coronaviru', 'help', 'stem', 'rapid', 'spread', 'area', '--', 'includ', 'social', 'distanc', 'strategi']"
2020-04-06 14:11:07,16088.0,45.0,en,"Las Vegas, NV",0.0,SonyaBr78693117,@TheDailyShow If the people at FOX'S NEWS don't believe in CORONAVIRUS why are they doing social distancing.,1.247164940651094e+18,0.0,[],If the people at FOX'S NEWS don't believe in CORONAVIRUS why are they doing social distancing.,"['If', 'peopl', 'fox', ""'S"", 'new', ""n't"", 'believ', 'coronaviru', 'social', 'distanc']"
2020-04-06 14:19:46,2568.0,13037.0,en,"Alexandria, Louisiana",0.0,KALBtv5,Man creates device to help illustrate social distancing amid coronavirus pandemic,1.247167117742375e+18,1.0,[],Man creates device to help illustrate social distancing amid coronavirus pandemic,"['man', 'creat', 'devic', 'help', 'illustr', 'social', 'distanc', 'amid', 'coronaviru', 'pandem']"
2020-04-06 14:20:51,3608.0,68.0,en,Dunfermline,0.0,Ross5944,Scotland only reporting 2 deaths due to there being a new official way of reporting is the reason people are starting to relax their own guidelines on social distancing.. Report real numbers! #coronavirus #StayHome #StayHomeSaveLives,1.2471673903972884e+18,0.0,"['coronavirus', 'StayHome', 'StayHomeSaveLives']",Scotland only reporting deaths due to there being a new official way of reporting is the reason people are starting to relax their own guidelines on social distancing.. Report real numbers!,"['scotland', 'report', 'death', 'due', 'new', 'offici', 'way', 'report', 'reason', 'peopl', 'start', 'relax', 'guidelin', 'social', 'distanc', '..', 'report', 'real', 'number', '!']"
2020-04-06 14:21:28,28060.0,272.0,en,Cali,37.0,CSStar,"RT @TrueColorsUnite: For #LGBTQ youth who may be struggling during #COVID19, ""remember that physical distancing does not have to mean socia…",1.2471675456871956e+18,0.0,"['LGBTQ', 'COVID19']",": For youth who may be struggling during , ""remember that physical distancing does not have to mean socia","[':', 'for', 'youth', 'may', 'struggl', '``', 'rememb', 'physic', 'distanc', 'mean', 'socia']"
2020-04-06 14:21:54,67753.0,1480.0,en,"USA, PA",0.0,Erst_Officer,The @CDCgov should post travel warnings to states that exempted religious events from social distancing rules ! I'm looking at you! #Ohio. #coronavirus #COVID19,1.2471676547894395e+18,0.0,"['Ohio', 'coronavirus', 'COVID19']",The should post travel warnings to states that exempted religious events from social distancing rules ! I'm looking at you! .,"['the', 'post', 'travel', 'warn', 'state', 'exempt', 'religi', 'event', 'social', 'distanc', 'rule', '!', ""'m"", 'look', '!']"
2020-04-06 14:21:49,35799.0,390.0,en,Bri's World,15.0,LadyyyyyyyB,"RT @bevysmith: Just a reminder, COVID 19 is NOT the great equalizer! Working class, poor people don’t have the LUXURY of social distancing…",1.2471676330587546e+18,0.0,[],": Just a reminder, COVID is NOT the great equalizer! Working class, poor people dont have the LUXURY of social distancing","[':', 'just', 'remind', 'covid', 'not', 'great', 'equal', '!', 'work', 'class', 'poor', 'peopl', 'dont', 'luxuri', 'social', 'distanc']"
2020-04-06 14:23:14,501617.0,4191.0,en,Oxford,0.0,HughJaeger,New Shadow Transport Secretary @JimfromOldham supports HS2. But he should accept that physical distancing on demolition &amp; tree-felling sites is impractical. HS2 sites will spread #covid19 &amp; kill people. McMahon should demand @grantshapps stop all HS2 work until #lockdownUK ends.,1.2471679898011566e+18,0.0,"['covid19', 'lockdownUK']",New Shadow Transport Secretary supports HS2. But he should accept that physical distancing on demolition &amp; tree-felling sites is impractical. HS2 sites will spread &amp; kill people. McMahon should demand stop all HS2 work until ends.,"['new', 'shadow', 'transport', 'secretari', 'support', 'hs2', 'but', 'accept', 'physic', 'distanc', 'demolit', '&', 'amp', 'tree-fel', 'site', 'impract', 'hs2', 'site', 'spread', '&', 'amp', 'kill', 'peopl', 'mcmahon', 'demand', 'stop', 'hs2', 'work', 'end']"
2020-04-06 14:23:42,753.0,103894.0,en,"Columbia, SC",1.0,thestate,"The State readers offers views on Americans who are ignoring the dangers of the coronavirus, social distancing and the behavior of Democratic leaders.",1.2471681076275855e+18,1.0,[],"The State readers offers views on Americans who are ignoring the dangers of the coronavirus, social distancing and the behavior of Democratic leaders.","['the', 'state', 'reader', 'offer', 'view', 'american', 'ignor', 'danger', 'coronaviru', 'social', 'distanc', 'behavior', 'democrat', 'leader']"
2020-04-06 14:25:02,16523.0,1533.0,en,Texas,0.0,redrivercrafts1,"@conser_vative_ My best friend's mother just died of pneumonia 😢. She tested negative for covid, but she was in quarantine ""just in case"" &amp; they wouldn't let her son in to see her. She died alone. Her son is devastated. How cruel. They can't have a memorial service due to social distancing.",1.2471684430585487e+18,0.0,[],"My best friend's mother just died of pneumonia . She tested negative for covid, but she was in quarantine ""just in case"" &amp; they wouldn't let her son in to see her. She died alone. Her son is devastated. How cruel. They can't have a memorial service due to social distancing.","['My', 'best', 'friend', ""'s"", 'mother', 'die', 'pneumonia', 'she', 'test', 'neg', 'covid', 'quarantin', '``', 'case', ""''"", '&', 'amp', 'would', ""n't"", 'let', 'son', 'see', 'she', 'die', 'alon', 'her', 'son', 'devast', 'how', 'cruel', 'they', 'ca', ""n't"", 'memori', 'servic', 'due', 'social', 'distanc']"
2020-04-06 14:31:36,179216.0,712.0,en,"Huntington Park, CA ",357.0,ducks71583,"RT @cnni: South Korea is extending its social distancing campaign for two more weeks until April 19, as the number of new coronavirus cases…",1.2471700952871365e+18,0.0,[],": South Korea is extending its social distancing campaign for two more weeks until April , as the number of new coronavirus cases","[':', 'south', 'korea', 'extend', 'social', 'distanc', 'campaign', 'two', 'week', 'april', 'number', 'new', 'coronaviru', 'case']"
2020-04-06 14:32:10,160564.0,591.0,en,"Crystal City, Missouri",276.0,JimMcNichols1,RT @JackPosobiec: WATCH: Philadelphia police clearing streets to enforce social distancing during coronavirus outbreak,1.2471702382669578e+18,0.0,[],: WATCH: Philadelphia police clearing streets to enforce social distancing during coronavirus outbreak,"[':', 'watch', ':', 'philadelphia', 'polic', 'clear', 'street', 'enforc', 'social', 'distanc', 'coronaviru', 'outbreak']"
2020-04-06 14:33:11,997.0,327.0,en,"Minnesota, USA",0.0,rafemojden,"Dogs during quarantine: At home - THIS IS THE BEST DAY EVER!! Passing anyone on a walk - FUCK, I hate social distancing. That lady definitely wanted to pet me. #COVIDー19 #dogs #Quarantine",1.2471704941320315e+18,0.0,"['COVIDー19', 'dogs', 'Quarantine']","Dogs during quarantine: At home - THIS IS THE BEST DAY EVER!! Passing anyone on a walk - FUCK, I hate social distancing. That lady definitely wanted to pet me.","['dog', 'quarantin', ':', 'At', 'home', '-', 'thi', 'IS', 'the', 'best', 'day', 'ever', '!', '!', 'pass', 'anyon', 'walk', '-', 'fuck', 'hate', 'social', 'distanc', 'that', 'ladi', 'definit', 'want', 'pet']"
2020-04-06 14:33:47,2494.0,8460.0,en,"Washington, DC",1.0,RebeccaWinthrop,"I am sending this immediately to my sister who has 3 month-old &amp; 3-yr old. Everytime I talk to her, I am so grateful my kids are older!!!!! #COVID19 social distancing is a nightmare with little ones. @KathyandRo1 @XantheScharff @CKwauk @BvLFoundation @LEGOfoundation",1.2471706447998935e+18,0.0,['COVID19'],"I am sending this immediately to my sister who has month-old &amp; -yr old. Everytime I talk to her, I am so grateful my kids are older!!!!! social distancing is a nightmare with little ones.","['send', 'immedi', 'sister', 'month-old', '&', 'amp', '-yr', 'old', 'everytim', 'talk', 'grate', 'kid', 'older', '!', '!', '!', '!', '!', 'social', 'distanc', 'nightmar', 'littl', 'one']"
2020-04-06 14:35:21,11814.0,3279.0,en,"Louisville, KY",1.0,Marvis_WLKY,Working on an alarming story involving video of a man in Norton Commons shoving and choking teenage girls. His issue was that the teens were allegedly not social distancing to his liking. Working to get the story up on @WLKY ASAP #coronavirus,1.2471710391273554e+18,0.0,['coronavirus'],Working on an alarming story involving video of a man in Norton Commons shoving and choking teenage girls. His issue was that the teens were allegedly not social distancing to his liking. Working to get the story up on ASAP,"['work', 'alarm', 'stori', 'involv', 'video', 'man', 'norton', 'common', 'shove', 'choke', 'teenag', 'girl', 'hi', 'issu', 'teen', 'allegedli', 'social', 'distanc', 'like', 'work', 'get', 'stori', 'asap']"
2020-04-06 14:35:59,5259.0,1353.0,en,"East Lansing, MI",0.0,BlueBellyTom,"If we don't get our shit together and make sure social distancing is an ""every minute of the day"" commitment thru out the ENTIRE country with EVERYBODY buying in, we are gonna be ""stuck in the mud"" with #COVID19 indefinitetly as I stated on @PP_AllStars last night.",1.2471711978104668e+18,0.0,['COVID19'],"If we don't get our shit together and make sure social distancing is an ""every minute of the day"" commitment thru out the ENTIRE country with EVERYBODY buying in, we are gonna be ""stuck in the mud"" with indefinitetly as I stated on last night.","['If', ""n't"", 'get', 'shit', 'togeth', 'make', 'sure', 'social', 'distanc', '``', 'everi', 'minut', 'day', ""''"", 'commit', 'thru', 'entir', 'countri', 'everybodi', 'buy', 'gon', 'na', '``', 'stuck', 'mud', ""''"", 'indefinitetli', 'state', 'last', 'night']"
2020-04-06 14:36:09,1384.0,29.0,en,"Richardson, Texas",0.0,People1io,"In the time of #CoVID19, social distancing is the key. Stay Connected through People1, the best Digital Workplace solution for Remote Working! Stay Home. Stay Safe. #here2help #digitalworkplace #remotework",1.247171239753515e+18,0.0,"['CoVID19', 'here2help', 'digitalworkplace', 'remotework']","In the time of , social distancing is the key. Stay Connected through People1, the best Digital Workplace solution for Remote Working! Stay Home. Stay Safe.","['In', 'time', 'social', 'distanc', 'key', 'stay', 'connect', 'people1', 'best', 'digit', 'workplac', 'solut', 'remot', 'work', '!', 'stay', 'home', 'stay', 'safe']"
2020-04-12 04:00:55,11695.0,247.0,en,"Tennessee, USA",0.0,BradOxnam,Happy Easter to all who celebrate. Please remember to remain safe and practice social distancing this holiday. #easter2020 #happyeaster #coronavirus #staysafe,1.2491857059155313e+18,0.0,"['easter2020', 'happyeaster', 'coronavirus', 'staysafe']",Happy Easter to all who celebrate. Please remember to remain safe and practice social distancing this holiday.,"['happi', 'easter', 'celebr', 'pleas', 'rememb', 'remain', 'safe', 'practic', 'social', 'distanc', 'holiday']"
2020-04-12 04:01:44,101644.0,2319.0,en,oregon,570.0,rendabeltzer3,"RT @SecPompeo: Concerned that #COVID19 social distancing measures may put women at a higher risk of domestic violence, we've increased our…",1.24918591259401e+18,0.0,['COVID19'],": Concerned that social distancing measures may put women at a higher risk of domestic violence, we've increased our","[':', 'concern', 'social', 'distanc', 'measur', 'may', 'put', 'women', 'higher', 'risk', 'domest', 'violenc', ""'ve"", 'increas']"
2020-04-12 04:08:05,81476.0,108.0,en,"California, USA",51.0,Jenner_711,"RT @GadiNBC: Wow, take a look at this #Covid19 hospitalization modeling coming fro LA County. Graphs show social distancing is working- als…",1.2491875096508293e+18,0.0,['Covid19'],": Wow, take a look at this hospitalization modeling coming fro LA County. Graphs show social distancing is working- als","[':', 'wow', 'take', 'look', 'hospit', 'model', 'come', 'fro', 'LA', 'counti', 'graph', 'show', 'social', 'distanc', 'working-', 'al']"
2020-04-12 04:09:27,3829.0,1914.0,en,NYC,0.0,Dutyron,Hasidic funerals flout social distancing rules amid #coronavirus crime via @YouTube,1.2491878508448563e+18,0.0,['coronavirus'],Hasidic funerals flout social distancing rules amid crime via,"['hasid', 'funer', 'flout', 'social', 'distanc', 'rule', 'amid', 'crime', 'via']"
2020-04-12 04:10:26,38294.0,4459.0,en,"Amherst, MA",19.0,kristenobacter,Data show one of the strongest predictors of social distancing behavior is attitudes toward climate change. The US has a collective action problem that’s larger than the coronavirus crisis via @voxdotcom,1.2491880984178565e+18,0.0,[],Data show one of the strongest predictors of social distancing behavior is attitudes toward climate change. The US has a collective action problem thats larger than the coronavirus crisis via,"['data', 'show', 'one', 'strongest', 'predictor', 'social', 'distanc', 'behavior', 'attitud', 'toward', 'climat', 'chang', 'the', 'US', 'collect', 'action', 'problem', 'that', 'larger', 'coronaviru', 'crisi', 'via']"
